order_id,customer_id,address_id,order_date,payment_confirmed_at,shipped_at,delivered_at,cancelled_at,status,subtotal,shipping_cost,tax,total_amount,delivery_method,payment_method,card_id,customer_notes,internal_notes,cancellation_reason
637,1394,438,2025-05-09 00:00:00,2025-05-09 02:00:00,,,2025-05-10 18:00:00,cancelled,6468875.00,10000.00,1229086.25,7707961.25,home_delivery,PSE,,"Si no estoy, dejar con el vecino del apartamento 301",Segunda compra del mes - verificar promociones,Error al realizar el pedido
638,1145,166,2025-04-16 00:00:00,2025-04-16 07:00:00,,,2025-04-17 21:00:00,cancelled,12963112.00,0.00,2462991.28,15426103.28,home_delivery,tarjeta_credito,333,,,Problemas con el método de pago
639,1361,403,2025-12-18 00:00:00,2025-12-18 17:00:00,2025-12-20 20:00:00,2025-12-27 20:00:00,,delivered,11315468.00,18000.00,2149938.92,13483406.92,home_delivery,tarjeta_credito,480,Llamar antes de entregar,,
640,1090,103,2025-12-17 00:00:00,2025-12-17 04:00:00,2025-12-20 01:00:00,2025-12-30 01:00:00,,delivered,3168184.00,0.00,601954.96,3770138.96,pickup_point,tarjeta_debito,496,,,
641,1142,163,2025-05-13 00:00:00,2025-05-13 09:00:00,2025-05-15 20:00:00,2025-05-17 20:00:00,,delivered,13333772.00,8000.00,2533416.68,15875188.68,home_delivery,tarjeta_debito,22,,,
642,1257,288,2025-12-19 00:00:00,2025-12-19 07:00:00,2025-12-20 04:00:00,2025-12-25 04:00:00,,delivered,2512118.00,18000.00,477302.42,3007420.42,home_delivery,tarjeta_credito,143,,,
643,1116,133,2025-07-07 00:00:00,2025-07-07 17:00:00,2025-07-09 13:00:00,2025-07-19 13:00:00,,delivered,5785865.00,18000.00,1099314.35,6903179.35,home_delivery,daviplata,,,,
644,1155,176,2025-03-01 00:00:00,2025-03-01 04:00:00,2025-03-02 12:00:00,2025-03-04 12:00:00,,delivered,2502503.00,20000.00,475475.57,2997978.57,pickup_point,PSE,,Dejar con el portero si no estoy,,
645,1183,208,2025-12-28 00:00:00,2025-12-28 08:00:00,,,2025-12-30 02:00:00,cancelled,2476092.00,10000.00,470457.48,2956549.48,home_delivery,tarjeta_credito,194,,,Error al realizar el pedido
646,1221,250,2025-06-26 00:00:00,2025-06-26 08:00:00,2025-06-27 02:00:00,2025-06-28 02:00:00,,delivered,1078888.00,10000.00,204988.72,1293876.72,home_delivery,tarjeta_credito,320,,,
647,1372,415,2026-01-18 00:00:00,2026-01-18 01:00:00,2026-01-20 02:00:00,2026-01-25 02:00:00,,delivered,641439.00,12000.00,121873.41,775312.41,home_delivery,tarjeta_debito,531,,,
648,1119,137,2025-03-15 00:00:00,2025-03-15 21:00:00,2025-03-17 08:00:00,2025-03-18 08:00:00,,delivered,4765524.00,18000.00,905449.56,5688973.56,home_delivery,nequi,,,,
649,1103,119,2026-01-24 00:00:00,,,,2026-01-25 00:00:00,cancelled,404955.00,0.00,76941.45,481896.45,home_delivery,nequi,,,,Dirección de entrega incorrecta
650,1254,284,2026-01-17 00:00:00,2026-01-17 09:00:00,2026-01-20 07:00:00,2026-01-25 07:00:00,,delivered,5645367.00,15000.00,1072619.73,6732986.73,home_delivery,tarjeta_credito,389,,,
651,1083,94,2025-08-03 00:00:00,2025-08-03 06:00:00,2025-08-04 10:00:00,2025-08-11 10:00:00,,delivered,21350800.00,8000.00,4056652.00,25415452.00,home_delivery,PSE,,,,
652,1358,400,2025-10-10 00:00:00,2025-10-10 18:00:00,2025-10-13 06:00:00,2025-10-19 06:00:00,,delivered,4621049.00,18000.00,877999.31,5517048.31,pickup_point,contraentrega,,,Producto empacado con protección adicional,
653,1145,166,2025-11-14 00:00:00,2025-11-14 07:00:00,2025-11-16 11:00:00,2025-11-18 11:00:00,,delivered,11988519.00,25000.00,2277818.61,14291337.61,home_delivery,tarjeta_credito,333,,,
654,1348,389,2025-02-21 00:00:00,2025-02-21 13:00:00,2025-02-23 04:00:00,2025-03-05 04:00:00,,delivered,4957984.00,12000.00,942016.96,5912000.96,home_delivery,PSE,,Prefiero entrega en la tarde después de las 2pm,,
655,1086,97,2025-12-26 00:00:00,2025-12-26 15:00:00,2025-12-27 05:00:00,2025-12-28 05:00:00,,delivered,11037984.00,0.00,2097216.96,13135200.96,home_delivery,tarjeta_debito,430,"Es un regalo, no incluir factura en el paquete",,
656,1103,119,2026-01-14 00:00:00,2026-01-14 23:00:00,2026-01-17 21:00:00,2026-01-19 21:00:00,,delivered,12543853.00,10000.00,2383332.07,14937185.07,pickup_point,nequi,,Entregar en horario de oficina (8am-5pm),,
657,1281,314,2025-04-04 00:00:00,2025-04-04 14:00:00,,,2025-04-04 19:00:00,cancelled,1469106.00,15000.00,279130.14,1763236.14,home_delivery,tarjeta_credito,324,,Producto empacado con protección adicional,Cliente solicitó cancelación por viaje
658,1154,175,2026-01-26 00:00:00,2026-01-26 02:00:00,2026-01-27 09:00:00,2026-01-30 09:00:00,,delivered,807160.00,0.00,153360.40,960520.40,home_delivery,tarjeta_credito,411,,,
659,1494,543,2025-08-09 00:00:00,2025-08-09 18:00:00,2025-08-10 09:00:00,2025-08-20 09:00:00,,delivered,1489896.00,0.00,283080.24,1772976.24,home_delivery,PSE,,,,
660,1345,386,2026-01-13 00:00:00,2026-01-13 21:00:00,,,2026-01-15 19:00:00,cancelled,2643591.00,8000.00,502282.29,3153873.29,pickup_point,tarjeta_credito,526,,,Encontró mejor precio en otra tienda
661,1468,516,2025-02-28 00:00:00,2025-02-28 09:00:00,2025-03-02 20:00:00,2025-03-03 20:00:00,,delivered,3234257.00,18000.00,614508.83,3866765.83,home_delivery,nequi,,,Orden retenida por verificación de seguridad - liberada,
662,1231,260,2026-01-30 00:00:00,2026-01-30 05:00:00,,,2026-01-30 11:00:00,cancelled,1835119.00,18000.00,348672.61,2201791.61,home_delivery,tarjeta_debito,513,,,Encontró mejor precio en otra tienda
663,1021,26,2025-12-04 00:00:00,2025-12-04 18:00:00,2025-12-06 13:00:00,2025-12-11 13:00:00,,delivered,18495161.00,8000.00,3514080.59,22017241.59,home_delivery,PSE,,"Por favor empacar con cuidado, es un regalo",Cliente solicitó cambio de dirección post-compra,
664,1154,175,2025-03-16 00:00:00,2025-03-16 05:00:00,2025-03-18 15:00:00,2025-03-20 15:00:00,,delivered,3852132.00,0.00,731905.08,4584037.08,home_delivery,nequi,,,,
665,1319,357,2025-03-11 00:00:00,2025-03-11 14:00:00,2025-03-14 10:00:00,2025-03-22 10:00:00,,delivered,20929005.00,25000.00,3976510.95,24930515.95,home_delivery,daviplata,,,,
666,1089,101,2025-10-24 00:00:00,2025-10-25 00:00:00,2025-10-27 11:00:00,2025-10-29 11:00:00,,delivered,1821098.00,10000.00,346008.62,2177106.62,pickup_point,PSE,,,,
667,1379,422,2025-12-14 00:00:00,2025-12-14 14:00:00,2025-12-16 17:00:00,2025-12-18 17:00:00,,delivered,6358189.00,20000.00,1208055.91,7586244.91,home_delivery,PSE,,,,
668,1495,545,2025-12-14 00:00:00,2025-12-14 02:00:00,2025-12-14 20:00:00,2025-12-20 20:00:00,,delivered,7791284.00,25000.00,1480343.96,9296627.96,home_delivery,nequi,,,,
669,1439,484,2025-11-22 00:00:00,2025-11-22 20:00:00,2025-11-25 04:00:00,2025-11-29 04:00:00,,delivered,10799430.00,15000.00,2051891.70,12866321.70,home_delivery,PSE,,,,
670,1259,290,2025-10-01 00:00:00,2025-10-01 15:00:00,2025-10-03 09:00:00,2025-10-05 09:00:00,,delivered,18096385.00,18000.00,3438313.15,21552698.15,home_delivery,tarjeta_debito,348,,,
671,1409,453,2025-11-09 00:00:00,2025-11-10 00:00:00,2025-11-11 05:00:00,2025-11-20 05:00:00,,delivered,23843201.00,8000.00,4530208.19,28381409.19,home_delivery,contraentrega,,,,
672,1124,142,2025-04-02 00:00:00,,,,2025-04-03 21:00:00,cancelled,2150419.00,20000.00,408579.61,2578998.61,home_delivery,contraentrega,,,,Demora excesiva en el envío
673,1369,412,2025-06-23 00:00:00,2025-06-23 13:00:00,2025-06-25 23:00:00,2025-06-29 23:00:00,,delivered,2707306.00,12000.00,514388.14,3233694.14,home_delivery,tarjeta_debito,191,,,
674,1210,238,2025-11-15 00:00:00,,,,2025-11-16 05:00:00,cancelled,5304043.00,0.00,1007768.17,6311811.17,home_delivery,daviplata,,,,Encontró mejor precio en otra tienda
675,1117,135,2025-05-13 00:00:00,2025-05-13 05:00:00,2025-05-14 22:00:00,2025-05-22 22:00:00,,delivered,1244311.00,12000.00,236419.09,1492730.09,home_delivery,contraentrega,,,Cliente solicitó cambio de dirección post-compra,
676,1284,317,2026-01-01 00:00:00,2026-01-01 02:00:00,,,2026-01-02 13:00:00,cancelled,1396236.00,8000.00,265284.84,1669520.84,home_delivery,tarjeta_credito,476,,Pago verificado manualmente,Demora excesiva en el envío
677,1083,94,2026-01-24 00:00:00,2026-01-24 04:00:00,,,2026-01-24 12:00:00,cancelled,741215.00,10000.00,140830.85,892045.85,pickup_point,nequi,,,,Dirección de entrega incorrecta
678,1296,332,2025-08-10 00:00:00,2025-08-10 23:00:00,2025-08-11 11:00:00,2025-08-12 11:00:00,,delivered,16957743.00,15000.00,3221971.17,20194714.17,home_delivery,tarjeta_credito,519,,,
679,1339,380,2026-01-12 00:00:00,2026-01-12 06:00:00,2026-01-15 06:00:00,2026-01-23 06:00:00,,returned,2972158.00,12000.00,564710.02,3548868.02,home_delivery,contraentrega,,,,
680,1478,526,2025-07-28 00:00:00,2025-07-28 22:00:00,2025-07-31 11:00:00,2025-08-01 11:00:00,,delivered,7942459.00,20000.00,1509067.21,9471526.21,home_delivery,nequi,,,,
681,1488,536,2025-10-22 00:00:00,2025-10-22 10:00:00,2025-10-22 22:00:00,2025-10-24 22:00:00,,delivered,2601638.00,0.00,494311.22,3095949.22,home_delivery,tarjeta_credito,276,,,
682,1441,487,2025-12-19 00:00:00,2025-12-19 19:00:00,2025-12-22 13:00:00,2026-01-03 13:00:00,,delivered,15057035.00,15000.00,2860836.65,17932871.65,home_delivery,PSE,,,,
683,1265,296,2025-12-23 00:00:00,2025-12-23 09:00:00,2025-12-26 02:00:00,2025-12-30 02:00:00,,delivered,2510685.00,18000.00,477030.15,3005715.15,home_delivery,tarjeta_credito,516,,,
684,1355,397,2025-07-28 00:00:00,2025-07-28 08:00:00,2025-07-28 22:00:00,2025-07-30 22:00:00,,delivered,4408222.00,0.00,837562.18,5245784.18,home_delivery,tarjeta_debito,343,,,
685,1328,368,2025-12-29 00:00:00,2025-12-29 12:00:00,2025-12-30 00:00:00,2026-01-07 00:00:00,,delivered,3396190.00,8000.00,645276.10,4049466.10,home_delivery,tarjeta_debito,29,,,
686,1364,407,2025-02-21 00:00:00,2025-02-22 00:00:00,2025-02-24 01:00:00,2025-02-25 01:00:00,,delivered,5518992.00,0.00,1048608.48,6567600.48,home_delivery,tarjeta_credito,269,,,
687,1449,495,2025-09-28 00:00:00,2025-09-28 18:00:00,2025-09-29 20:00:00,2025-10-07 20:00:00,,returned,351458.00,0.00,66777.02,418235.02,home_delivery,tarjeta_debito,539,,,
688,1001,2,2025-07-07 00:00:00,2025-07-07 21:00:00,2025-07-10 14:00:00,2025-07-18 14:00:00,,delivered,11771989.00,15000.00,2236677.91,14023666.91,home_delivery,nequi,,,,
689,1268,299,2025-04-25 00:00:00,2025-04-25 10:00:00,2025-04-28 04:00:00,2025-05-08 04:00:00,,delivered,197826.00,20000.00,37586.94,255412.94,pickup_point,daviplata,,,,
690,1021,26,2026-01-17 00:00:00,2026-01-17 17:00:00,2026-01-19 12:00:00,2026-01-20 12:00:00,,delivered,1061145.00,0.00,201617.55,1262762.55,home_delivery,PSE,,"Si no estoy, dejar con el vecino del apartamento 301",,
691,1065,76,2025-04-28 00:00:00,2025-04-28 13:00:00,2025-04-30 10:00:00,2025-05-04 10:00:00,,delivered,3226184.00,20000.00,612974.96,3859158.96,home_delivery,PSE,,,,
692,1211,239,2025-12-12 00:00:00,2025-12-12 05:00:00,2025-12-14 05:00:00,2025-12-16 05:00:00,,delivered,4050442.00,8000.00,769583.98,4828025.98,home_delivery,daviplata,,,Cliente solicitó cambio de dirección post-compra,
693,1099,115,2025-04-03 00:00:00,2025-04-03 23:00:00,2025-04-06 19:00:00,2025-04-10 19:00:00,,delivered,11434882.00,0.00,2172627.58,13607509.58,home_delivery,tarjeta_debito,70,,,
694,1128,146,2025-08-31 00:00:00,2025-08-31 08:00:00,2025-09-02 20:00:00,2025-09-03 20:00:00,,delivered,4133565.00,8000.00,785377.35,4926942.35,home_delivery,PSE,,Prefiero entrega en la tarde después de las 2pm,,
695,1138,159,2026-01-08 00:00:00,2026-01-08 06:00:00,2026-01-09 08:00:00,2026-01-13 08:00:00,,delivered,719982.00,0.00,136796.58,856778.58,pickup_point,nequi,,"Producto frágil, manejar con cuidado",Cliente premium - envío express autorizado,
696,1236,266,2025-05-16 00:00:00,2025-05-16 23:00:00,2025-05-17 20:00:00,2025-05-22 20:00:00,,delivered,5314770.00,10000.00,1009806.30,6334576.30,pickup_point,tarjeta_credito,376,,,
697,1466,514,2025-07-20 00:00:00,2025-07-20 13:00:00,2025-07-23 01:00:00,2025-07-28 01:00:00,,delivered,9466535.00,15000.00,1798641.65,11280176.65,home_delivery,contraentrega,,,Cliente premium - envío express autorizado,
698,1299,335,2025-11-11 00:00:00,2025-11-11 09:00:00,2025-11-12 10:00:00,2025-11-21 10:00:00,,delivered,20408315.00,12000.00,3877579.85,24297894.85,pickup_point,nequi,,,,
699,1329,369,2025-07-29 00:00:00,2025-07-29 20:00:00,2025-08-01 13:00:00,2025-08-10 13:00:00,,delivered,10649981.00,15000.00,2023496.39,12688477.39,pickup_point,tarjeta_debito,350,,,
700,1059,70,2025-10-20 00:00:00,2025-10-20 19:00:00,,,2025-10-21 04:00:00,cancelled,13874534.00,10000.00,2636161.46,16520695.46,home_delivery,tarjeta_debito,492,,,Problemas con el método de pago
701,1150,171,2025-10-11 00:00:00,2025-10-11 15:00:00,2025-10-13 12:00:00,2025-10-23 12:00:00,,delivered,5260572.00,15000.00,999508.68,6275080.68,pickup_point,tarjeta_credito,229,,,
702,1377,420,2025-08-19 00:00:00,2025-08-19 05:00:00,2025-08-21 21:00:00,2025-08-29 21:00:00,,delivered,386933.00,25000.00,73517.27,485450.27,home_delivery,nequi,,,,
703,1488,536,2025-08-28 00:00:00,2025-08-29 00:00:00,2025-08-29 16:00:00,2025-09-04 16:00:00,,delivered,2753631.00,15000.00,523189.89,3291820.89,home_delivery,daviplata,,,Orden retenida por verificación de seguridad - liberada,
704,1444,490,2025-10-24 00:00:00,2025-10-24 23:00:00,2025-10-26 00:00:00,2025-10-30 00:00:00,,delivered,2601638.00,0.00,494311.22,3095949.22,home_delivery,tarjeta_credito,57,,,
705,1249,279,2025-06-02 00:00:00,2025-06-02 11:00:00,2025-06-04 04:00:00,2025-06-06 04:00:00,,delivered,404955.00,0.00,76941.45,481896.45,home_delivery,tarjeta_debito,407,,,
706,1493,542,2025-08-21 00:00:00,2025-08-21 10:00:00,2025-08-22 09:00:00,2025-08-23 09:00:00,,returned,26222253.00,8000.00,4982228.07,31212481.07,pickup_point,tarjeta_credito,58,,,
707,1036,44,2025-05-05 00:00:00,,,,2025-05-05 22:00:00,cancelled,6876363.00,8000.00,1306508.97,8190871.97,home_delivery,contraentrega,,,,Producto similar comprado en tienda física
708,1070,81,2025-09-06 00:00:00,2025-09-06 15:00:00,2025-09-07 22:00:00,2025-09-08 22:00:00,,delivered,3171409.00,15000.00,602567.71,3788976.71,home_delivery,tarjeta_debito,186,,,
709,1448,494,2025-02-15 00:00:00,2025-02-15 20:00:00,2025-02-16 13:00:00,2025-02-27 13:00:00,,delivered,4225570.00,12000.00,802858.30,5040428.30,home_delivery,nequi,,,,
710,1071,82,2025-07-27 00:00:00,2025-07-27 05:00:00,2025-07-29 20:00:00,2025-07-30 20:00:00,,delivered,1415967.00,0.00,269033.73,1685000.73,home_delivery,PSE,,,,
711,1451,497,2025-11-28 00:00:00,2025-11-28 04:00:00,2025-11-29 17:00:00,2025-12-02 17:00:00,,delivered,247622.00,0.00,47048.18,294670.18,home_delivery,tarjeta_credito,217,,,
712,1412,457,2025-06-21 00:00:00,2025-06-21 12:00:00,2025-06-22 04:00:00,2025-07-03 04:00:00,,delivered,18088922.00,20000.00,3436895.18,21545817.18,home_delivery,nequi,,,,
713,1447,493,2025-03-15 00:00:00,2025-03-15 17:00:00,2025-03-17 17:00:00,2025-03-18 17:00:00,,delivered,10872572.00,8000.00,2065788.68,12946360.68,pickup_point,tarjeta_debito,381,,,
714,1183,208,2025-07-07 00:00:00,2025-07-07 14:00:00,2025-07-08 07:00:00,2025-07-13 07:00:00,,delivered,5714873.00,18000.00,1085825.87,6818698.87,pickup_point,tarjeta_debito,194,,Producto empacado con protección adicional,
715,1192,217,2025-02-26 00:00:00,2025-02-26 07:00:00,2025-02-28 01:00:00,2025-03-10 01:00:00,,delivered,899524.00,0.00,170909.56,1070433.56,home_delivery,tarjeta_credito,60,,,
716,1093,107,2025-10-10 00:00:00,2025-10-10 09:00:00,2025-10-12 06:00:00,2025-10-17 06:00:00,,delivered,915837.00,0.00,174009.03,1089846.03,home_delivery,tarjeta_credito,18,,,
717,1373,416,2025-09-30 00:00:00,2025-09-30 03:00:00,2025-10-01 19:00:00,2025-10-09 19:00:00,,delivered,1433646.00,15000.00,272392.74,1721038.74,home_delivery,tarjeta_debito,532,,Cliente solicitó cambio de dirección post-compra,
718,1494,544,2025-08-05 00:00:00,2025-08-05 03:00:00,,,2025-08-06 00:00:00,cancelled,3593569.00,8000.00,682778.11,4284347.11,pickup_point,tarjeta_credito,329,Prefiero entrega en la tarde después de las 2pm,,Cliente cambió de opinión
719,1458,505,2025-04-30 00:00:00,2025-04-30 01:00:00,2025-05-02 20:00:00,2025-05-08 20:00:00,,delivered,3342998.00,25000.00,635169.62,4003167.62,home_delivery,nequi,,,,
720,1112,129,2025-02-16 00:00:00,2025-02-16 16:00:00,,,2025-02-17 06:00:00,cancelled,16641957.00,8000.00,3161971.83,19811928.83,home_delivery,nequi,,,,Encontró mejor precio en otra tienda
721,1328,368,2025-10-12 00:00:00,2025-10-12 01:00:00,,,2025-10-12 03:00:00,cancelled,42249232.00,12000.00,8027354.08,50288586.08,home_delivery,tarjeta_debito,29,,,Producto ya no es necesario
722,1283,316,2025-10-06 00:00:00,2025-10-06 06:00:00,2025-10-09 03:00:00,2025-10-14 03:00:00,,delivered,12403515.00,8000.00,2356667.85,14768182.85,home_delivery,tarjeta_debito,311,Llamar antes de entregar,,
723,1435,480,2025-05-08 00:00:00,2025-05-08 15:00:00,2025-05-11 11:00:00,2025-05-13 11:00:00,,delivered,4611645.00,8000.00,876212.55,5495857.55,home_delivery,tarjeta_credito,336,,,
724,1014,18,2025-09-03 00:00:00,2025-09-03 12:00:00,2025-09-04 11:00:00,2025-09-07 11:00:00,,delivered,1608287.00,10000.00,305574.53,1923861.53,home_delivery,tarjeta_credito,204,,,
725,1458,505,2025-12-29 00:00:00,2025-12-29 14:00:00,2026-01-01 11:00:00,2026-01-05 11:00:00,,delivered,4175439.00,10000.00,793333.41,4978772.41,pickup_point,nequi,,,,
726,1102,118,2025-02-20 00:00:00,,,,2025-02-22 00:00:00,cancelled,6463916.00,12000.00,1228144.04,7704060.04,home_delivery,tarjeta_credito,206,,Producto empacado con protección adicional,Cliente solicitó cancelación por viaje
727,1172,195,2025-06-20 00:00:00,2025-06-21 00:00:00,2025-06-24 00:00:00,2025-06-26 00:00:00,,delivered,8384609.00,18000.00,1593075.71,9995684.71,home_delivery,daviplata,,,,
728,1293,329,2025-09-01 00:00:00,2025-09-01 06:00:00,2025-09-03 19:00:00,2025-09-06 19:00:00,,delivered,709050.00,0.00,134719.50,843769.50,home_delivery,PSE,,,,
729,1487,535,2025-04-08 00:00:00,2025-04-08 11:00:00,2025-04-10 03:00:00,2025-04-21 03:00:00,,delivered,1800568.00,12000.00,342107.92,2154675.92,home_delivery,nequi,,,,
730,1367,410,2025-11-08 00:00:00,2025-11-08 08:00:00,2025-11-09 18:00:00,2025-11-18 18:00:00,,delivered,643337.00,18000.00,122234.03,783571.03,home_delivery,PSE,,,,
731,1214,242,2025-10-13 00:00:00,2025-10-13 15:00:00,2025-10-14 20:00:00,2025-10-21 20:00:00,,delivered,2495265.00,0.00,474100.35,2969365.35,home_delivery,tarjeta_credito,259,Prefiero entrega en la tarde después de las 2pm,,
732,1396,440,2025-08-31 00:00:00,,,,2025-09-01 04:00:00,cancelled,3462644.00,0.00,657902.36,4120546.36,home_delivery,tarjeta_debito,304,Necesito factura electrónica,,Cliente solicitó cancelación por viaje
733,1140,161,2025-08-03 00:00:00,2025-08-03 18:00:00,2025-08-06 15:00:00,2025-08-08 15:00:00,,delivered,13197387.00,20000.00,2507503.53,15724890.53,home_delivery,tarjeta_credito,89,"Producto frágil, manejar con cuidado",,
734,1023,28,2025-08-06 00:00:00,2025-08-06 14:00:00,2025-08-08 03:00:00,2025-08-16 03:00:00,,delivered,9133166.00,18000.00,1735301.54,10886467.54,home_delivery,tarjeta_credito,449,Entregar en horario de oficina (8am-5pm),,
735,1443,489,2025-03-15 00:00:00,2025-03-15 02:00:00,2025-03-17 05:00:00,2025-03-18 05:00:00,,delivered,25916413.00,18000.00,4924118.47,30858531.47,home_delivery,daviplata,,,,
736,1123,141,2025-11-21 00:00:00,2025-11-21 15:00:00,2025-11-24 09:00:00,2025-11-27 09:00:00,,delivered,12014372.00,20000.00,2282730.68,14317102.68,home_delivery,tarjeta_credito,290,,,
737,1142,163,2025-12-30 00:00:00,2025-12-30 10:00:00,2025-12-31 21:00:00,2026-01-09 21:00:00,,delivered,4340368.00,8000.00,824669.92,5173037.92,home_delivery,tarjeta_credito,23,,,
738,1213,241,2025-07-09 00:00:00,2025-07-09 18:00:00,2025-07-10 18:00:00,2025-07-12 18:00:00,,delivered,2223645.00,18000.00,422492.55,2664137.55,home_delivery,contraentrega,,,,
739,1409,453,2026-01-09 00:00:00,2026-01-09 12:00:00,2026-01-11 09:00:00,2026-01-18 09:00:00,,delivered,1468586.00,0.00,279031.34,1747617.34,home_delivery,nequi,,,,
740,1494,544,2025-02-07 00:00:00,2025-02-07 02:00:00,2025-02-08 11:00:00,2025-02-09 11:00:00,,delivered,7989706.00,25000.00,1518044.14,9532750.14,home_delivery,PSE,,,,
741,1395,439,2025-11-11 00:00:00,2025-11-11 12:00:00,2025-11-12 00:00:00,2025-11-18 00:00:00,,delivered,3780278.00,12000.00,718252.82,4510530.82,home_delivery,PSE,,,,
742,1123,141,2025-04-13 00:00:00,2025-04-13 03:00:00,2025-04-15 23:00:00,2025-04-27 23:00:00,,delivered,4014279.00,10000.00,762713.01,4786992.01,home_delivery,tarjeta_debito,290,,,
743,1047,57,2025-06-11 00:00:00,2025-06-11 07:00:00,2025-06-14 04:00:00,2025-06-17 04:00:00,,delivered,6530710.00,15000.00,1240834.90,7786544.90,pickup_point,tarjeta_credito,118,,,
744,1207,235,2025-12-08 00:00:00,2025-12-08 18:00:00,2025-12-11 02:00:00,2025-12-16 02:00:00,,delivered,11488029.00,10000.00,2182725.51,13680754.51,home_delivery,tarjeta_credito,246,,,
745,1397,441,2025-06-25 00:00:00,2025-06-25 09:00:00,2025-06-26 05:00:00,2025-07-04 05:00:00,,delivered,11368803.00,25000.00,2160072.57,13553875.57,home_delivery,PSE,,,,
746,1361,403,2025-05-05 00:00:00,2025-05-05 15:00:00,2025-05-07 02:00:00,2025-05-09 02:00:00,,delivered,3410254.00,12000.00,647948.26,4070202.26,home_delivery,contraentrega,,,,
747,1284,317,2025-11-26 00:00:00,2025-11-26 02:00:00,2025-11-28 21:00:00,2025-12-01 21:00:00,,delivered,12196809.00,25000.00,2317393.71,14539202.71,home_delivery,tarjeta_debito,475,,,
